corpus,label
path cantaloupe srv cs cmu edu das news harvard edu ogicse uwm edu zaphod mps ohio state edu sdd hp com think com urartu sdpa org dbd from dbd urartu sdpa org david davidian newsgroups talk politics mideast soc culture turkish soc rights human talk politics soviet subject turkish government agents on usenet lie through their teeth message id apr urartu sdpa org date apr gmt article i d urartu apr organization s d p a center for regional studies lines in revision of history zuma uucp as posted by turkish government agents under the guise of sera zuma uucp serdar argic lie in response to article apr urartu sdpa org hla urartu sdpa org and scribed orhan gunduz is blown up gunduz receives an ultimatum either he gives up his honorary position or he will be executed he refuses responsibility is claimed by jcag and sdpa may cambridge massachusetts orhan gunduz the turkish honorary consul in boston would not bow to the armenian terrorist ultimatum that he give up his title of honorary consul now he is attacked and murdered in cold blood president reagan orders an all out manhunt to no avail an eye witness who gave a description of the murderer is shot down he survives but falls silent one of the most revolting triumphs in the senseless mindless history of armenian terrorism such a murder brings absolutely nothing except an ego boost for the murderer within the armenian terrorist underworld which is already wallowing in self satisfaction were you involved in the murder of sarik ariyak december sydney two nazi armenians massacre sarik ariyak and his bodyguard engin sever jcag and sdpa claim responsibility mr turkish governmental agent prove that the sdpa even existed in or go ahead provide us the newspaper accounts of the assassinations and show us the letters sdpa the turkish government is good at excising text from their references let s see how good thay are at adding text to verifiable newspaper accounts the turkish government can t support any of their anti armenian claims as typified in the above scribed garbage that government continues to make false and libelous charges for they have no recourse left after having made fools out of through their attempt at a systematic campaign at denying and covering up the turkish genocide of the armenians just like a dog barking at a moving bus it barks jumps yells until the bus stops at which point it just walks away such will be with this posting turkish agents level the most ridiculous charges and when brought to answer they are silent like the dog after the bus stops the turkish government feels it can funnel a heightened state of ultra nationalism existing in turkey today onto usenet and convince people via its revisionist myopic and incidental view of themselves and their place in the world the resulting inability to address armenian and greek refutations of turkey s re write of history is to refer to me as a terrorist and worse claim as part of the record i took responsibility for the murder of people what a pack of raging fools blinded by anti armenian fascism it s too bad the socialization policies of the republic of turkey requires it to always find non turks to de humanize such will be their downfall david davidian dbd urartu sdpa org how do we explain turkish troops on s d p a center for regional studies the armenian border when we can t p o box even explain cambridge ma turkish mp march,talk.politics.mideast
newsgroups soc rights human talk politics soviet talk politics mideast soc culture turkish alt activism path cantaloupe srv cs cmu edu das news harvard edu noc near net howland reston ans net usc cs utexas edu utnut torn newshost uwo ca gfx engga uwo ca mrizvi from mrizvi gfx engga uwo ca mr mubashir rizvi subject re no humanity in bosnia organization univ western ontario london ont ca date thu apr gmt message id apr julian uwo ca keywords barbarism references qisrj kla usenet ins cwru edu sender news julian uwo ca usenet news system nntp posting host cad gfx engga uwo ca lines it is very encouraging that a number of people took so interest in my posting i recieved a couple of letters too some has debated the statement that events in bosnia are unprecedented in the history of the modern world those who contest this statement present the figures of the world war ii however we must keep in mind that it was a world war and no country had the power to stop it today is the matter not of the power but of the will it seems to be that what we lack is the will second point of difference which makes it different from the holocast sp is that at that time international community didnot have enough muscle to prevent the unfortunate event today inspite of all the might the international community is not just standing neutral but has placed an arms embargo which is to the obvious disadvantage of the weeker side and therefore to the advantage of the bully hence indirecltly and possibly unintentionally mankind has sided with the killers and this i think is unprecedented in the history of the modern world m rizvi,talk.politics.mideast
newsgroups soc culture turkish talk politics mideast soc culture greek path cantaloupe srv cs cmu edu rochester udel wupost crcnis unl edu moe ksu ksu edu hobbes physics uiowa edu news uiowa edu news from mau herky cs uiowa edu mau napoleon subject re turkey cyprus bosnia serbia greece armenia azeris sender news news uiowa edu news message id apr news uiowa edu date thu apr gmt references apr iastate edu nntp posting host herky cs uiowa edu organization university of iowa iowa city ia usa lines from article apr iastate edu by tankut iastate edu sabri t atan well panos mr tamamidis the way you put it it is only the turks who bear the responsibility of the things happening today that is hard to believe for somebody trying to be objective when it comes to conflicts like our countries having you cannot blame one side only there always are bad guys on both sides what were you doing on anatolia after the ww anyway do you think it was your right to be there there were a couple millions of greeks living in asia minor until someone had to protect them if not us who i am not saying that conflicts started with that it is only not one side being the aggressive and the ither always suffering it is sad that we both still are not trying to compromise i remember the action of the turkish government by removing the visa requirement for greeks to come to turkey i thought it was a positive attempt to make the relations better compromise on what the invasion of cyprus the involment of turkey in greek politics the refusal of turkey to accept miles of territorial waters as stated by international law the properties of the greeks of konstantinople the ownership of the islands in the greek lake sorry aegean there are some things on which there can not be a compromise the greeks i mentioned who wouldn t talk to me are educated people they have never met me but they know i am bad person because i am from turkey politics is not my business and it is not the business of most of the turks when it comes to individuals why the hatred any person who supports the policies of the turkish goverment directly or indirecly is a bad person it is not your nationality that makes you bad it is your support of the actions of your goverment that make you bad people do not hate you because of who you are but because of what you are you are a supporter of the policies of the turkish goverment and as a such you must pay the price so that makes me think that there is some kind of brainwashing going on in greece after all why would an educated person treat every person from a nation the same way can you tell me about your history books and things you learn about greek turkish encounters during your schooling take it easy tankut atan tankut iastate edu achtung baby you do not need brainwashing to turn people against the turks just talk to greeks arabs slavs kurds and all other people who had the luck to be under turkish occupation they will talk to you about murders rapes distruction you do not learn about turks from history books you learn about them from people who experienced first hand turkish friendliness napoleon,talk.politics.mideast
path cantaloupe srv cs cmu edu crabapple srv cs cmu edu bb andrew cmu edu news sei cmu edu cis ohio state edu zaphod mps ohio state edu howland reston ans net ux cso uiuc edu news cso uiuc edu ux cso uiuc edu eshneken from eshneken ux cso uiuc edu edward a shnekendorf subject re was go hezbollah date thu apr gmt message id c j e b news cso uiuc edu references apr unocal com c i j f a eis calstate edu sender usenet news cso uiuc edu net noise owner organization university of illinois at urbana lines mafifi eis calstate edu marc a afifi writes let s not forget that the soldiers were killed not murdered the distinction is not trivial murder happens to innocent people not people whose line of work is to kill or be killed it just so happened that these soldiers in the line of duty were killed by the opposition that still doesn t mean we should cheer their deaths policemen are also in the line of fire and their job includes the possibility of getting killed should we be happy when they die as i said before the question is not whether or not you agree with the policies of israel you may wish for the israelis to cease occupation but don t rejoice in death marc ed,talk.politics.mideast
message id y m d witsend uucp date wednesday april mst x mailer tmail version r from d c sessions dcs witsend tnet com organization nobody but me really references flax apr frej teknikum uu se apr thunder mcrcim mcgill edu apr frej teknikum uu se apr thunder mcrcim mcgill edu subject rules of engagement was israelis murdered in march newsgroups talk politics mideast distribution world lines in apr thunder mcrcim mcgill edu hasan mcrcim mcgill edu wrote in article apr frej teknikum uu se flax frej teknikum uu se jonas flygare writes in article apr thunder mcrcim mcgill edu hasan mcrcim mcgill edu writes in article flax apr frej teknikum uu se flax frej teknikum uu se jonas flygare writes first my above statement doesnot say that the existence of israeli citizens in the wb revoke their right of life but it says the israeli occupation of the wb revoke the right of life for some most its citizens basically revokes the right of for its military men clearly occupation is an undeclared war during war attacks against military targets are fully legitimate i d like you to tell me in your own words who the military are wrt israel then in uniform or not on duty or off duty soldier to be or not that is since it s compulsory one might regard any israeli as a legit target using that definition in uniform or not doesnot make a difference if the person is in army on duty or off duty doesnot matter if the army man was on duty or on a vacation week soldier to be or not sure i meant only military men just trying to get this clear so please bear with me as far as i can tell you re proposing the following rules of engagement between israel and the palestinean resistance please feel revise this preliminary draft as necessary israeli military personnel are fair game at any time in uniform or out on duty or off in practice since any male or female israeli of military age may be off duty military all but young children are acceptable targets since the existence of israel constitutes indication of hostile intent no further provocation is required to avoid inpermissable violations of the rights of non combatant palestineans israeli forces must not engage palestineans without positive identification as military personnel clear indication of aggressive intent and a clear field of fire a positive identification may be assured by either checking for palestinean military uniform by posession of exclusively military armament ie t mbts or mig aircraft or self identification either verbal or documentary note that dual use military civilian weaponry such as hand grenades ak rifles and rpg launchers do not constitute positive military identification and require closer inspection such as document checks b aggressive intent as distinct from merely hostile intent which is the normal condition may be assured by not less than three rounds of incoming fire separated by intervals of not less than ten seconds between rounds note that a single burst of automatic weapon fire counds as one round as does a volley of rocket fire from more than one source as noted above dual use weaponry may not be assumed to originate from military personnel and thus do not justify armed response c a clear field of fire can be guaranteed by making a positive military identification of all personnel in the target area of the weapons to be used note that aggressive intent need not be proven for all possible targets thus if iaf aircraft are attacked by a sam crew it is not necessary to check the papers of each crew member so long as none are obviously civilians as indicated for instance by the posession of uniquely civilian weaponry such as stones axes and molotov coctails since it is often difficult for iaf elements to land and make the necessary checks ground forces should first screen prospective strike areas before agm fire for acm purposes a cockpit to cockpit pass within meters is usually sufficient for this purpose but may be repeated if necessary d c sessions speaking for myself note new network address dcs witsend tnet com author and everything else of tmail dos mail news shell,talk.politics.mideast
newsgroups soc culture turkish talk politics mideast soc culture greek path cantaloupe srv cs cmu edu rochester udel darwin sura net zaphod mps ohio state edu hobbes physics uiowa edu news iastate edu iastate edu tankut from tankut iastate edu sabri t atan subject re turkey cyprus bosnia serbia greece armenia azeris message id apr iastate edu sender news news iastate edu usenet news system reply to tankut iastate edu sabri t atan organization iowa state university references c c ng hc newsflash concordia ca apr usage csd unsw oz au finaid auvm american edu c i b hiv news cso uiuc edu apr iastate edu c if u ky news cso uiuc edu date thu apr gmt lines in article c if u ky news cso uiuc edu ptg uxa cso uiuc edu panos tamamidis writes yeah too much mutlu argic isn t helping i could one day proceed and you shouldn t think many turks read mutlu argic stuff they are in my kill file likewise any other fanatic i have nothing against greeks but my problem is with fanatics i have met so many greeks who wouldn t even talk to me because i am turkish from my experience all my friends always were open to greeks well the history wars current situations all of them do not help well panos mr tamamidis the way you put it it is only the turks who bear the responsibility of the things happening today that is hard to believe for somebody trying to be objective when it comes to conflicts like our countries having you cannot blame one side only there always are bad guys on both sides what were you doing on anatolia after the ww anyway do you think it was your right to be there i am not saying that conflicts started with that it is only not one side being the aggressive and the ither always suffering it is sad that we both still are not trying to compromise i remember the action of the turkish government by removing the visa requirement for greeks to come to turkey i thought it was a positive attempt to make the relations better the greeks i mentioned who wouldn t talk to me are educated people they have never met me but they know i am bad person because i am from turkey politics is not my business and it is not the business of most of the turks when it comes to individuals why the hatred so that makes me think that there is some kind of brainwashing going on in greece after all why would an educated person treat every person from a nation the same way can you tell me about your history books and things you learn about greek turkish encounters during your schooling take it easy tankut atan tankut iastate edu achtung baby,talk.politics.mideast
newsgroups talk politics guns talk politics medicine talk politics mideast talk politics misc talk politics soviet talk politics space talk politics theory talk rape talk religion misc path cantaloupe srv cs cmu edu crabapple srv cs cmu edu fs ece cmu edu europa eng gtefsd com emory wupost uwm edu cs utexas edu uunet orca mesa rthomson from bob waldrop f n z fidonet org bob waldrop subject celebrate liberty message id apr dsd es com followup to talk politics misc originator rthomson mesa x sequence sender usenet dsd es com nntp posting host reply to bob waldrop f n z fidonet org bob waldrop x us mail p o box salt lake city ut x telephone organization morning glory productions slc ut date mon apr gmt lines announcing announcing announcing announcing celebrate liberty libertarian party national convention and political expo the marriott hotel and the salt palace salt lake city utah includes information on delegate deals back by popular demand the convention will be held at the salt palace convention center and the marriott hotel salt lake city utah the business sessions karl hess institute and political expo are at the salt palace breakfasts parties and banquet are at the marriott hotel marriott hotel room rates are night plus tax total this rate is good for one to four persons room occupancy double is one or two beds or people is beds you can make your reservations direct with the hotel or you can purchase your room through one of mgp s payment plans mgp will provide assistance in matching roommates if requested august sept everything you always wanted to know about winning elections but didn t know where to ask three days of intensive campaign training conducted by sal guzzetta a year veteran of more than campaigns students receive pages of professional campaign manuals everything from strategy and targeting to opposition research fundraising and field operations price if purchased by may thereafter august and sept platform bylaws credentials and national committee meetings shoot out in salt lake pledge versus committee for a libertarian majority will the party s membership and platform definitions change is compromise possible the platform and bylaws committees are responsible for making recommendations to the convention concerning changes in those documents at this convention the party will only consider deletions to the platform the convention rules would have to be amended by a vote to change this rule the meetings are open to the public there is no charge for attending sept celebrate liberty begins political expo opens sept am credentials committee report to the delegates gala opening ceremony and keynote address by russell means after lunch break convention business continues see standing order of business from the convention rules of the libertarian party at the end of this document karl hess institute of libertarian politics begins runs in tandem with the business sessions sept dawns early light green dragon inn morning and evening with karl hess institute and convention business in between sept dawns early light freedom rock karl hess institute convention business sept dawns early light convention banquet karl hess institute convention business joyful noise activity descriptions dawns early light three great convention breakfasts to start your days right featuring science fiction author l neil smith psychiatrist and author dr thomas szasz and south african libertarian leader frances kendall green dragon inn opening night party named after the famous inn where sam adams and his crowd plotted trouble for the british over pints of ale and beer music food drink and comedy freedom rock free downtown rock concert friday night with drum circle comic tim slagle middle eastern dancer reggae and local classic rock n roll bands will be widely publicized in the local area major outreach opportunity banquet vivaldi and mozart fine dining in the elegant marriott grand ballroom black tie optional dancing follows political expo exhibits and vendors free admission event will be widely publicized in local area for maximum draw major outreach opportunity karl hess institute of libertarian politics workshops speakers roundtable discussions in these areas liberty next generation high school and college age libertarians talk about what matters to them and the something generation agenda considers key issues of the s environment health care st century economics drug war second amendment social services foreign policy crime violence aids the great debate lp strategy and tactics media ballot access initiatives feminist issues presidential campaigns lp elected officials grassroots early look at the presidential nomination values for the s community children abundance home schooling religion and liberty race campus focus organizing academia blue collar youth convention package descriptions and prices total event all activities aug sept including day candidate training full celebration all convention activities sept late riser no breakfasts everything else sept thrift no breakfasts or banquet issues focus karl hess institute basic convention packet souvenirs two karl hess institute speakers free political expo access to convention hall keynote address joyful noise freedom rock three free outreach speakers please note prices increase may special student prices are available to anyone under years of age or who is enrolled in a college or university six and seven month payment plans are available which can include housing if requested to add the three day candidate training to any package below except total event add to the price all prices are in u s dollars advertising is available in the convention program exhibits and sponsorships are available for the political expo free political expo admission and mgp promotions will draw visitors from the surrounding community one million people live within a minute drive of the expo if your special interest group organization committee or cause would like to schedule space for a presentation contact us mgp conducts a drawing each month and gives away free hotel nights the sooner you register the more chances you have to win roommate match service available upon request other events anti federalist two mgp sponsored writing contest june submission deadline contact mgp for prospectus the libertarian games friendly competition marksmanship computer programming chess maybe more libertarians for gay lesbian concerns business meeting social night sponsored by lglc your event can be listed here contact mgp for details attention college students special discounts are available for college and high school students we will work on casual housing opportunities for the poverty caucus college libertarians will meet at celebrate liberty and discuss the future of their movement on campuses contact mgp for more details list of speakers as of march dean ahmad jim hudler sheldon richman karen allard jeff hummel kathleen richman rick arnold alexander joseph dan rosenthal dr george ayittey frances kendall dr mary ruwart alan boch martin luther king dagny sharon richard boddie me me king jane shaw gus dizerega henry lamb sandy shaw larry dodge amy lassen l neil smith dr richard ebeling scott lieberman eric sterling don ernsberger dr nancy lord dr richard stroup bill evers russell means dr thomas szasz bonnie flickenger vince miller michael tanner john fund maury modine sojourner truth doris gordon david nolan yuri tuvim leon hadar randall o toole bob waldrop patrick henry james ostrowski terree wasley karl hess dirk pearson perry willis dr karl hess jr bob poole richard winger jacob honrberger carole ann rand jarret wollstein brigham young upcoming convention developments on may st prices increase for convention packages candidate training and exhibits advertising new prices for convention packages will be total event full celebration late riser thrift issues focus basic free these prices good through july back by popular demand announcing the delegate deals available may i business focus all convention activities except karl hess institute ii delegate celebration includes a complete set of karl hess institute audio tapes instead of institute tickets standing order of business for a libertarian party convention call to order credentials committee report adoption of agenda treasurer s report bylaws and rules committee report non nominating conventions only platform committee report at non presidential nominating conventions only deletions may be considered nomination of party candidates for president and vice president in appropriate years election of party officers and at large members of the national committee election of judicial committee resolutions other business for questions or comments grumbles or grins suggestions or criticism and to register contact morning glory productions inc p o box salt lake city ut e mail bob waldrop f n z fidonet org make checks payable to morning glory productions inc don t blame me i voted libertarian disclaimer i speak for myself except as noted copyright rich thomson uucp uunet dsd es com rthomson rich thomson internet rthomson dsd es com irc rich pext programmer,talk.politics.mideast
path cantaloupe srv cs cmu edu das news harvard edu noc near net uunet anatolia zuma sera from sera zuma uucp serdar argic newsgroups talk politics mideast talk politics soviet soc history soc culture soviet soc culture turkish subject re xsoviet armenia denies the historical fact of the turkish genocide followup to soc culture turkish sender news anatolia org message id zuma uucp date sun apr edt reply to sera zuma uucp serdar argic references apr hellgate utah edu distribution world lines in article apr hellgate utah edu tolman asylum cs utah edu cs utah edu kenneth tolman writes i sure hope so because the unspeakable crimes of the armenians must be righted armenian invaders burned and sacked the fatherland of no no no no no no no it is not justifiable to right wrongs of previous years my ancestors tortured enslaved and killed blacks i do not want to take responsibility for them i may not have any direct relatives who did such things but how am i to know there is enough current torture enslavement and genocide to go around lets correct that lets forget and forgive each and every one of us has a historical reason to kill torture or take back things from those around us pray let us not be infantile arbiters for past injustice are you suggesting that we should forget the cold blooded genocide of million muslim people by the armenians between and but most people aren t aware that in hitler said that he would pattern his elimination of the jews based upon what the armenians did to turkish people in after all who remembers today the extermination of the tartars adolf hitler august ruth w rosenbaum durusoy the turkish holocaust turk soykirimi p i refer to the turks and kurds as history s forgotten people it does not serve our society well when most people are totally unaware of what happened in where a vicious society run by fascist armenians decided to simply use the phoniest of pretexts as an excuse for wiping out a peace loving industrious and very intelligent and productive ethnic group what we have is a demand from the fascist government of x soviet armenia to redress the wrongs that were done against our people and the only way we can do that is if we can catch hold of and not lose sight of the historical precedence in this very century we cannot reverse the events of the past but we can and we must strive to keep the memory of this tragedy alive on this side of the atlantic so as to help prevent a recurrence of the extermination of a people because of their religion or their race which means that i support the claims of the turks and kurds to return to their lands in x soviet armenia to determine their own future as a nation in their own homeland serdar argic we closed the roads and mountain passes that might serve as ways of escape for the turks and then proceeded in the work of extermination ohanus appressian in soviet armenia today there no longer exists a single turkish soul sahak melkonian,talk.politics.mideast
path cantaloupe srv cs cmu edu crabapple srv cs cmu edu fs ece cmu edu europa eng gtefsd com emory swrinde zaphod mps ohio state edu wupost uunet enterpoop mit edu thunder mcrcim mcgill edu hasan from hasan mcrcim mcgill edu subject re islam borders vs israeli borders message id apr thunder mcrcim mcgill edu originator hasan haley mcrcim mcgill edu sender hasan mcrcim mcgill edu m hasan alhafez nntp posting host haley mcrcim mcgill edu organization mcgill research centre for intelligent machines references c wjj j r newsflash concordia ca apr wam umd edu date tue apr gmt lines in article apr wam umd edu spinoza next wor wam umd edu yon bonnie laird of cairn robbing writes in article c wjj j r newsflash concordia ca ilyess ece concordia ca ilyess bdira writes why do jews who don t even believe in god as is the case with many of the founders of secular zionism have a right in palestine more than the inhabitants of palestine just because god gave you the land g d has nothing to do with it some of the land was in fact given to the jews by the united nations quite a bit of it was purchased from arab absentee landlords present claims are based on prior ownership purchase from aforementioned absentee landlords award by the united nations in the partition of the palestine mandate territory and as the result of defensive wars fought against the egyptians syrians jordanians et al why do most of them speak of the west bank as theirs while most of the inhabitants are not jews and do not want to be part of israel first i should point out that many jews do not in fact agree with the idea that the west bank is theirs since however i agree with those who claim the west bank i think i can answer your question thusly the west bank was what is called the spoils of war hussein ordered the arab legion this is very funny anyway suppose that in fact israel didnot attack jordan till jordan attacked israel now how do you explain the attack on syria in syria didnot enter the war with israel till the th day by the way it is funny that you are implying that the reason behind by israel was only to capture sinai egypt to attack israel which was a poor move seeing as how the israelis promptly kicked his butt the territory is therefore forefeit retaining possession of all of the west bank is not desirable but it beats national suicide for the israelis put another way one could ask why it is that so many palestinians seem to think that tel aviv belongs to them and the future state of palestine as long as this state of affairs continues it seems that to give the palestinians a place from which they can launch attacks on jews is a real poor idea giving up the entire west bank would be idiotic froma security standpoint in addition there is the small matter of jerusalem which is considered to be part of the west bank the chances of the israelis giving up jerusalem are nil even leftists who think yasser is a really cool dude like yossi sarid aren t going to propose giving up jerusalem if he did he d get run out of town on a rail chag sameach jeff,talk.politics.mideast
path cantaloupe srv cs cmu edu crabapple srv cs cmu edu fs ece cmu edu europa eng gtefsd com howland reston ans net ux cso uiuc edu news cso uiuc edu ux cso uiuc edu eshneken from eshneken ux cso uiuc edu edward a shnekendorf subject re islam borders vs israeli borders date tue apr gmt message id c rc a g news cso uiuc edu references bbc b news service uci edu bimacs bitnet c wjj j r newsflash concordia ca bc news service uci edu sender usenet news cso uiuc edu net noise owner organization university of illinois at urbana lines tclock orion oac uci edu tim clock writes i too strongly object to those that justify israeli rule of those who do not want that the occupied territories are not israel s to control to keep or to dominate they certainly are until the arabs make peace only the most leftist arabist lunatics call upon israel to withdraw now most moderates realize that an israeli withdrawl will be based on the camp david madrid formulas which make full peace a prerequisite to territorial concessions tim ed,talk.politics.mideast
path cantaloupe srv cs cmu edu crabapple srv cs cmu edu fs ece cmu edu europa eng gtefsd com emory swrinde zaphod mps ohio state edu saimiri primate wisc edu ames haven umd edu uunet brunix doorknob hm from hm cs brown edu harry mamaysky subject re from israeli press madness in reply to jar e faraday clas virginia edu s message of sat apr gmt message id hm apr yoda cs brown edu sender news cs brown edu organization dept of computer science brown university references igc apc org c n z dq murdoch acc virginia edu date sat apr gmt lines in article c n z dq murdoch acc virginia edu jar e faraday clas virginia edu virginia s gentleman writes this post has all the earmarks of a form program where the user types in a nationality or ethnicity and it fills it in in certain places in the story if this is true i condemn it if it s a fabrication then the posters have horrible morals and should be despised by everyone on tpm who values truth jesse agreed harry,talk.politics.mideast
from flax frej teknikum uu se jonas flygare newsgroups talk politics mideast subject re israelis murdered in march date apr organization dept of control teknikum uppsala lines message id flax apr frej teknikum uu se references mar vms huji ac il flax apr frej teknikum uu se flax apr frej teknikum uu se apr thunder mcrcim mcgill edu nntp posting host frej teknikum uu se in reply to hasan mcrcim mcgill edu s message of mon apr gmt in article apr thunder mcrcim mcgill edu hasan mcrcim mcgill edu writes after a small refresh hasan got on the track again in article flax apr frej teknikum uu se flax frej teknikum uu se jonas flygare writes in article apr thunder mcrcim mcgill edu hasan mcrcim mcgill edu writes in article flax apr frej teknikum uu se flax frej teknikum uu se jonas flygare writes i get the impression hasan realized he goofed and is now trying to drop the thread let him it might save some miniscule portion of his sorry face not really since i am a logical person who likes furthering himself from any name calling i started trashing any article that contains such abuses without responding to and sometimes not even reading articles written by those who acquired such bad habits from bad company ah but in my followup on the subject which you by the way never bothered responding to there was no name calling hence the assumption do you feel more up to it now so that we might have an answer or to refresh your memory does the human right issue in the area apply to palestinians only also do you claim there is such a thing as forfeiting a human right if that s possible then explain to the rest of us how there can exist any such thing use your logic and convince us this is your golden chance jonas flygare well ok let s see what master of wisdom mr jonas flygare wrote that can be wisdomely responded to are you calling names or giving me a title if the first read your paragraph above if not i accept the title in order to let you get into the um well debate again master of wisdom writes in mar frej teknikum uu se hasan flax hasan in case you didnot know palestineans were there for months and they are coming back when you agree to give palestineans their human rights afterall human rights arenot negotiable correct me if i m wrong but isn t the right to one s life also a human right or does it only apply to palestinians no it is everybody s right however when a killer kills then he is giving up willingly or unwillingly his life s right to the society the society represented by the goverment would exercise its duty by depriving the killer off his life s right so then it s all right for israel to kill the people who kill israelis the old eye for an eye thinking funny i thought modern legal systems were made to counter exactly that so what do you expect me to tell you to tell you master of wsidom if you insist on giving me names titles i did not ask for you could at least spell them correctly sigh when you are intentionally neglecting the most important fact that the whole israeli presence in the occupied territories is illegitimate and hence all their actions their courts their laws are illegitimate on the ground of occupied territories no i am not neglecting that i m merely asking you whether the existance of israeli citicens in the wb or in gaza invalidates those individuals right to live a as you so eloquently put it human right we can get back to the question of which law should be used in the territories later also you have not adressed my question if the israelis also have human rights what do you expect me to tell you master of wisdom when i did explain my point in the post that you responded to the point is that since israel is occupying then it is automatically depriving itself from some of its rights to the occupied palestineans which is exactly similar the automatic deprivation of a killer from his right of life to the society if a state can deprive all it s citizens of human rights by its actions then tell me why any human living today should have any rights at all in conjugtion with the above when a group of people occupies others territories and rule them by force then this group would be willingly or unwillingly deprived from some of its rights such as the right to live that s nice the swedish government is a group of people that rule me by force does that give me the right to kill them do you consider yourself that you have posed a worthy question here worthy or not i was just applying your logic to a related problem am i to assume you admit it wouldn t hold what kind of rights and how much would be deprived is another issue the answer is to be found in a certain system such as international law us law israeli law and now it s very convenient to start using the legal system to prove a point excuse me while i throw up ok master of wisdom is throwing up you people stay away from the screen while he is doing it oh did you too watch that comedy where they pipe water through the telephone i ll let you in on a secret it s not for real take my word for it it seems that the us law represented by us state dept in this case is looking to the other way around when violence occurs in occupied territories anyway as for hamas then obviously they turned to the islamic system and which system do you propose we use to solve the me problem the question is not which system would solve the me problem why because any system can solve it the laws of minister sharon says kick palestineans out of here all palestine i asked for which system should be used that will preserve human rights for all people involved i assumed that was obvious but i won t repeat that mistake now that i have straightened that out i m eagerly awaiting your reply joseph weitz administrator responsible for jewish colonization said it best when writing in his diary in between ourselves it must be clear that there is no room for both peoples together in this country we shall not achieve our goal of being an independent people with the arabs in this small country the only solution is a palestine at least western palestine west of the jordan river without arabs and there is no other way than to transfer the arabs from here to the neighbouring countries to transfer all of them not one village not one tribe should be left only after this transfer will the country be able to absorb the millions of our own brethren there is no other way out davar september courtesy of marc afifi just a question if we are to disregard the rather obvious references to getting israel out of me one way or the other in both plo covenant and hamas charter that s the english translations if you have other information i d be interested to have you translate it why should we give any credence to a private paper even older i m not going to get into the question if he wrote the above but it s fairly obvious all parties in the conflict have their share of fanatics guess what those are not the people that will make any lasting peace in the region ever it s those who are willing to make a tabula rasa and start over and willing to give in order to get something back we and our either refers to zionists or jews i donot know which well i can give you an answer you master of wisdom i will not suggest the imperialist israeli system for solving the me problem i think that is fair enough no that is not an answer since i asked for a system that could solve the problem you said any could be used then you provided a contradiction guess where that takes your logic to never never land the greatest problem of zionism is arab children rabbi shoham oh and by the way let me add that these cute quotes you put at the end are a real bummer when i try giving your posts any credit jonas flygare wherever you go there you are v ktargatan f uppsala sweden,talk.politics.mideast
path cantaloupe srv cs cmu edu magnesium club cc cmu edu news sei cmu edu fs ece cmu edu europa eng gtefsd com gatech swrinde zaphod mps ohio state edu uwm edu cs utexas edu utnut nott cunews freenet carleton ca freenet carleton ca aa from aa freenet carleton ca steve birnbaum subject re israeli expansion lust message id apr freenet carleton ca sender news freenet carleton ca news administrator reply to aa freenet carleton ca steve birnbaum organization the national capital freenet references apr thunder mcrcim mcgill edu q h b bbh usenet ins cwru edu date sat apr gmt lines in a previous article hasan mcrcim mcgill edu m hasan alhafez says so the wars of karama and were all started by arabs the wars of were definitely started by the arabs the war in was instigated by the arabs who continually murdered israeli children with their rocket attacks israel was only trying to stop this last what the heck are you talking about with karama there was no war in steve internet aa freenet carleton ca fidonet mossad qube ocunix on ca my opinions are not associated with anything including my head,talk.politics.mideast
